query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
amPh_86_00032	29581.BW37_00174	3.68E-129	368	"COG3499@1|root,COG3499@2|Bacteria,1MZJ7@1224|Proteobacteria,2VU06@28216|Betaproteobacteria,474D1@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Phage P2 GpU	-	-	-	ko:K06906	-	-	-	-	ko00000	-	-	-	Phage_P2_GpU
amPh_86_00033	29581.BW37_00173	1.22E-288	790	"COG3500@1|root,COG3500@2|Bacteria,1MXT8@1224|Proteobacteria,2VN6E@28216|Betaproteobacteria,4731R@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Phage late control gene D protein (GPD)	-	-	-	ko:K06905	-	-	-	-	ko00000	-	-	-	Phage_GPD
amPh_86_00034	425104.Ssed_0897	2.26E-93	288	"COG5635@1|root,COG5635@2|Bacteria,1R57K@1224|Proteobacteria,1RSYU@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	T	Domain of unknown function (DUF4062)	-	-	-	-	-	-	-	-	-	-	-	-	DUF4062
amPh_86_00035	864073.HFRIS_023212	9.16E-46	153	"COG1396@1|root,COG1396@2|Bacteria,1N81W@1224|Proteobacteria,2VXD2@28216|Betaproteobacteria,477WX@75682|Oxalobacteraceae"	28216|Betaproteobacteria	K	Helix-turn-helix domain	-	-	-	-	-	-	-	-	-	-	-	-	HTH_3
amPh_86_00037	292.DM42_1835	6.27E-16	71.6	"294YY@1|root,2ZSBU@2|Bacteria,1P5P0@1224|Proteobacteria,2W5Z8@28216|Betaproteobacteria,1KB3E@119060|Burkholderiaceae"	28216|Betaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
amPh_86_00038	292.DM42_1834	3.37E-14	67	"2EQVB@1|root,33IF4@2|Bacteria,1NQE1@1224|Proteobacteria,2W5RH@28216|Betaproteobacteria,1KBD3@119060|Burkholderiaceae"	28216|Betaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
amPh_86_00039	29581.BW37_00168	1.77E-56	175	"2EGNF@1|root,33AEK@2|Bacteria,1NGZW@1224|Proteobacteria,2VXY5@28216|Betaproteobacteria,4754B@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Ogr/Delta-like zinc finger	-	-	-	-	-	-	-	-	-	-	-	-	Ogr_Delta
amPh_86_00042	29581.BW37_00165	1.15E-75	226	"29MFM@1|root,308DH@2|Bacteria,1PXDW@1224|Proteobacteria,2WCUU@28216|Betaproteobacteria,4788T@75682|Oxalobacteraceae"	28216|Betaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
amPh_86_00043	29581.BW37_00164	0	1132	"28HIF@1|root,2Z7TX@2|Bacteria,1MY24@1224|Proteobacteria,2VM3H@28216|Betaproteobacteria,4761Y@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Bacteriophage replication gene A protein (GPA)	-	-	-	-	-	-	-	-	-	-	-	-	Phage_GPA
amPh_87_00001	358220.C380_02420	8.12E-90	263	"COG0346@1|root,COG0346@2|Bacteria,1RH79@1224|Proteobacteria,2VTN3@28216|Betaproteobacteria,4AFC0@80864|Comamonadaceae"	28216|Betaproteobacteria	E	Glyoxalase-like domain	-	-	-	-	-	-	-	-	-	-	-	-	Glyoxalase
amPh_87_00002	29581.BW37_00959	1.58E-26	100	"2E1AM@1|root,32WQM@2|Bacteria,1N58Q@1224|Proteobacteria,2VURP@28216|Betaproteobacteria,4746W@75682|Oxalobacteraceae"	28216|Betaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
amPh_87_00005	864073.HFRIS_004903	2.96E-28	107	"292DT@1|root,2ZPY2@2|Bacteria,1P4ZZ@1224|Proteobacteria,2W537@28216|Betaproteobacteria"	28216|Betaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
amPh_87_00011	381666.H16_B1313	2.48E-55	182	"COG4678@1|root,COG4678@2|Bacteria,1N2BW@1224|Proteobacteria,2VVEP@28216|Betaproteobacteria,1KA0V@119060|Burkholderiaceae"	28216|Betaproteobacteria	G	Phage lysozyme	-	-	3.2.1.17	ko:K01185	-	-	-	-	"ko00000,ko01000"	-	-	-	Phage_lysozyme
amPh_87_00015	640510.BC1001_5903	2.55E-12	67	"2CAW7@1|root,34856@2|Bacteria,1P2RV@1224|Proteobacteria,2W4YQ@28216|Betaproteobacteria,1KA34@119060|Burkholderiaceae"	28216|Betaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
amPh_87_00020	1175306.GWL_18320	1.74E-115	336	"COG0433@1|root,COG0433@2|Bacteria,1N2WU@1224|Proteobacteria,2VUFK@28216|Betaproteobacteria"	28216|Betaproteobacteria	S	COG0433 Predicted ATPase	-	-	-	-	-	-	-	-	-	-	-	-	-
amPh_87_00025	1175306.GWL_18370	3.35E-183	535	"28HIF@1|root,2Z7TX@2|Bacteria,1MY24@1224|Proteobacteria,2VM3H@28216|Betaproteobacteria,477Z6@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Bacteriophage replication gene A protein (GPA)	-	-	-	-	-	-	-	-	-	-	-	-	Phage_GPA
amPh_87_00030	864073.HFRIS_005003	8.43E-27	102	"2EDG7@1|root,337CE@2|Bacteria,1NBT7@1224|Proteobacteria,2VW08@28216|Betaproteobacteria"	28216|Betaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	"DUF3693,HTH_3"
amPh_87_00031	398527.Bphyt_5184	3.07E-122	360	"COG0582@1|root,COG0582@2|Bacteria,1R70F@1224|Proteobacteria,2VMQT@28216|Betaproteobacteria,1K257@119060|Burkholderiaceae"	28216|Betaproteobacteria	L	Phage integrase family	-	-	-	-	-	-	-	-	-	-	-	-	Phage_integrase
amPh_87_00032	267608.RSc1846	1.14E-42	158	"COG0582@1|root,COG0582@2|Bacteria,1R0Q2@1224|Proteobacteria,2VPAY@28216|Betaproteobacteria,1K6JE@119060|Burkholderiaceae"	28216|Betaproteobacteria	L	Integrase	-	-	-	-	-	-	-	-	-	-	-	-	Phage_integrase
amPh_87_00033	883126.HMPREF9710_00824	1.28E-56	179	"COG3039@1|root,COG3039@2|Bacteria,1N0RN@1224|Proteobacteria,2WG86@28216|Betaproteobacteria,4790Q@75682|Oxalobacteraceae"	28216|Betaproteobacteria	L	Transposase DDE domain	-	-	-	-	-	-	-	-	-	-	-	-	DDE_Tnp_1_5
amPh_87_00034	349521.HCH_04880	1.41E-38	130	"2D1ET@1|root,32TAJ@2|Bacteria,1MZYM@1224|Proteobacteria,1SAKF@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	S	Cell division protein FtsJ	-	-	-	-	-	-	-	-	-	-	-	-	-
amPh_88_00001	29581.BW37_02255	2.99E-271	744	"2DIIY@1|root,303ET@2|Bacteria,1R7AV@1224|Proteobacteria,2W1YE@28216|Betaproteobacteria"	28216|Betaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
amPh_88_00004	29581.BW37_02252	2.65E-92	338	"COG1196@1|root,COG1511@1|root,COG1196@2|Bacteria,COG1511@2|Bacteria"	2|Bacteria	Q	domain protein	-	-	-	ko:K10953	"ko05110,map05110"	-	-	-	"ko00000,ko00001,ko02042"	-	-	-	"ABC2_membrane_3,Peptidase_C80,RtxA,TMP_2"
amPh_88_00005	29581.BW37_02251	0	911	"COG3325@1|root,COG3325@2|Bacteria,1RKP7@1224|Proteobacteria"	1224|Proteobacteria	G	nuclear chromosome segregation	-	-	-	-	-	-	-	-	-	-	-	-	-
amPh_88_00009	29581.BW37_02247	1.08E-118	343	"2EJIR@1|root,33D9N@2|Bacteria,1NHKK@1224|Proteobacteria"	1224|Proteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	"DUF4376,Phage_tail_APC"
amPh_88_00010	29581.BW37_02246	3.12E-185	516	"2EM6B@1|root,33EVJ@2|Bacteria,1NGUQ@1224|Proteobacteria"	1224|Proteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
amPh_88_00012	29581.BW37_02246	3.25E-88	271	"2EM6B@1|root,33EVJ@2|Bacteria,1NGUQ@1224|Proteobacteria"	1224|Proteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
amPh_88_00013	1470591.BW41_00266	6.15E-40	157	"2CC5E@1|root,3345H@2|Bacteria,1N69Q@1224|Proteobacteria,2UF2K@28211|Alphaproteobacteria,2K6DX@204457|Sphingomonadales"	204457|Sphingomonadales	S	IMG reference gene	-	-	-	-	-	-	-	-	-	-	-	-	-
amPh_88_00014	29581.BW37_02244	1.28E-93	273	"2EBIF@1|root,335IY@2|Bacteria,1N7ZB@1224|Proteobacteria,2VY3C@28216|Betaproteobacteria"	28216|Betaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
amPh_88_00015	29581.BW37_02243	1.00E-105	306	"COG3179@1|root,COG3179@2|Bacteria,1RJ9P@1224|Proteobacteria,2WEEV@28216|Betaproteobacteria"	28216|Betaproteobacteria	S	Chitinase class I	-	-	-	ko:K03791	-	-	-	-	ko00000	-	GH19	-	Glyco_hydro_19
amPh_89_00003	582744.Msip34_1663	2.93E-39	138	"2DS0W@1|root,33E04@2|Bacteria,1NJF1@1224|Proteobacteria,2VYX0@28216|Betaproteobacteria"	28216|Betaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
amPh_89_00005	402626.Rpic_2343	5.69E-26	98.6	"2EC8R@1|root,33676@2|Bacteria,1N7SE@1224|Proteobacteria,2VX98@28216|Betaproteobacteria,1KA32@119060|Burkholderiaceae"	28216|Betaproteobacteria	S	KTSC domain	-	-	-	-	-	-	-	-	-	-	-	-	KTSC
amPh_89_00006	1286093.C266_13944	1.05E-206	593	"COG3206@1|root,COG3206@2|Bacteria,1QA2F@1224|Proteobacteria,2VPIJ@28216|Betaproteobacteria,1K482@119060|Burkholderiaceae"	28216|Betaproteobacteria	L	YqaJ-like viral recombinase domain	-	-	-	-	-	-	-	-	-	-	-	-	YqaJ
amPh_89_00007	1144342.PMI40_02241	1.82E-149	430	"COG3723@1|root,COG3723@2|Bacteria,1R6DB@1224|Proteobacteria,2VNV4@28216|Betaproteobacteria"	28216|Betaproteobacteria	L	RecT family	recT	-	-	ko:K07455	-	-	-	-	"ko00000,ko03400"	-	-	-	RecT
amPh_89_00012	399795.CtesDRAFT_PD3312	3.27E-50	169	"COG1974@1|root,COG1974@2|Bacteria,1RIY3@1224|Proteobacteria,2WF0U@28216|Betaproteobacteria,4AFJ3@80864|Comamonadaceae"	28216|Betaproteobacteria	KT	PFAM peptidase S24 and S26 domain protein	-	-	-	-	-	-	-	-	-	-	-	-	Peptidase_S24
amPh_89_00016	1144672.F966_02178	1.16E-127	371	"COG0338@1|root,COG0338@2|Bacteria,1P85S@1224|Proteobacteria,1RMNW@1236|Gammaproteobacteria,3NMFI@468|Moraxellaceae"	1236|Gammaproteobacteria	L	D12 class N6 adenine-specific DNA methyltransferase	-	-	2.1.1.72	ko:K06223	"ko03430,map03430"	-	-	-	"ko00000,ko00001,ko01000,ko02048,ko03032,ko03400"	-	-	-	MethyltransfD12
amPh_89_00017	395019.Bmul_1835	1.34E-56	191	"COG3756@1|root,COG3756@2|Bacteria,1N7P7@1224|Proteobacteria,2VTUI@28216|Betaproteobacteria,1KAQJ@119060|Burkholderiaceae"	28216|Betaproteobacteria	S	Protein of unknown function (DUF1376)	-	-	-	-	-	-	-	-	-	-	-	-	DUF1376
amPh_89_00019	1179778.PMM47T1_13910	1.07E-50	166	"2D1MV@1|root,32TAZ@2|Bacteria,1N45A@1224|Proteobacteria,1S954@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	S	Phage protein (N4 Gp49/phage Sf6 gene 66) family	-	-	-	-	-	-	-	-	-	-	-	-	"DUF2829,Phage_gp49_66"
amPh_89_00020	556269.ACDQ01000002_gene1170	6.84E-52	169	"COG0817@1|root,COG0817@2|Bacteria,1RCYK@1224|Proteobacteria,2VHSV@28216|Betaproteobacteria,477IT@75682|Oxalobacteraceae"	28216|Betaproteobacteria	L	"16.7 kDa protein gp11 SWALL Q9JMN0 (EMBL AB036666) (151 aa) fasta scores E() 1.7e-13, 36.61 id in 142 aa, and to Ralstonia solanacearum bacteriophage-related protein rsc3228 or rs02445 SWALL Q8XUG0 (EMBL AL646074) (154 aa) fasta scores E() 1.1e-21, 46.35 id in 151 aa"	-	-	-	-	-	-	-	-	-	-	-	-	-
amPh_89_00023	1045856.EcWSU1_A013	5.36E-34	135	"2DBU0@1|root,2ZB2S@2|Bacteria"	2|Bacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
amPh_89_00026	754331.AEME01000001_gene4	1.23E-22	94	"2D0K9@1|root,32T8S@2|Bacteria,1MZRW@1224|Proteobacteria,1SF0N@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
amPh_89_00027	1283284.AZUK01000001_gene2659	3.02E-282	781	"COG1783@1|root,COG4373@1|root,COG1783@2|Bacteria,COG4373@2|Bacteria,1R6J1@1224|Proteobacteria,1RS5V@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	S	phage Terminase large subunit	-	-	-	ko:K06909	-	-	-	-	ko00000	-	-	-	-
amPh_89_00028	1211777.BN77_4166	3.75E-208	607	"COG3170@1|root,COG3170@2|Bacteria,1QVEE@1224|Proteobacteria,2TWDG@28211|Alphaproteobacteria,4BHSG@82115|Rhizobiaceae"	28211|Alphaproteobacteria	NU	Phage P22-like portal protein	-	-	-	-	-	-	-	-	-	-	-	-	P22_portal
amPh_89_00031	1502852.FG94_04992	2.00E-243	674	"2C5GI@1|root,2Z8C1@2|Bacteria,1R8XM@1224|Proteobacteria,2W1HD@28216|Betaproteobacteria"	28216|Betaproteobacteria	S	P22 coat protein - gene protein 5	-	-	-	-	-	-	-	-	-	-	-	-	P22_CoatProtein
amPh_89_00040	1038858.AXBA01000056_gene4923	1.22E-19	92	"2BZ38@1|root,34356@2|Bacteria,1NJRY@1224|Proteobacteria,2UMNN@28211|Alphaproteobacteria"	28211|Alphaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
amPh_89_00042	204773.HEAR2275	9.64E-20	84.7	"2EB1R@1|root,3352I@2|Bacteria,1N8FT@1224|Proteobacteria,2VYPH@28216|Betaproteobacteria,477ZZ@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	"LydA holin phage, holin superfamily III"	-	-	-	-	-	-	-	-	-	-	-	-	Phage_holin_3_3
amPh_89_00043	1502852.FG94_05004	7.80E-80	239	"COG1705@1|root,COG1705@2|Bacteria,1PHU5@1224|Proteobacteria,2W9F6@28216|Betaproteobacteria,477HC@75682|Oxalobacteraceae"	28216|Betaproteobacteria	NU	Mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase	-	-	-	-	-	-	-	-	-	-	-	-	Glucosaminidase
amPh_89_00045	1286093.C266_04572	8.06E-26	100	"2DPKW@1|root,332JZ@2|Bacteria,1NFX8@1224|Proteobacteria,2VXEH@28216|Betaproteobacteria,1K9HX@119060|Burkholderiaceae"	28216|Betaproteobacteria	S	Protein of unknown function (DUF1353)	-	-	-	-	-	-	-	-	-	-	-	-	DUF1353
amPh_8_00001	321846.PS417_16295	6.08E-58	184	"2DT0K@1|root,33I69@2|Bacteria,1NKEZ@1224|Proteobacteria,1SJ3F@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
amPh_8_00002	1221522.B723_10715	1.25E-30	108	"2B1Z5@1|root,31UFQ@2|Bacteria,1QSAJ@1224|Proteobacteria,1RVPN@1236|Gammaproteobacteria,1YU81@136843|Pseudomonas fluorescens group"	1236|Gammaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
amPh_8_00003	1415630.U771_23765	6.05E-13	70.1	"2E8VV@1|root,33364@2|Bacteria"	2|Bacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
amPh_8_00004	216595.PFLU_2897	5.01E-62	196	"2EIQP@1|root,33CG3@2|Bacteria,1NI9D@1224|Proteobacteria,1RUAN@1236|Gammaproteobacteria,1YQHS@136843|Pseudomonas fluorescens group"	1236|Gammaproteobacteria	S	Bacteriophage Rz lysis protein	-	-	-	-	-	-	-	-	-	-	-	-	Phage_lysis
amPh_8_00005	1117958.PE143B_0128895	1.38E-38	132	"2E4R2@1|root,32ZJM@2|Bacteria,1N9RQ@1224|Proteobacteria"	1224|Proteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
amPh_8_00006	321846.PS417_10225	4.13E-116	333	"COG3179@1|root,COG3179@2|Bacteria,1RM24@1224|Proteobacteria,1SYX6@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	S	"Pyocin R, lytic enzyme"	-	-	-	ko:K03791	-	-	-	-	ko00000	-	GH19	-	Glyco_hydro_19
amPh_8_00007	1005395.CSV86_27868	4.49E-23	94.4	"2CG4G@1|root,33GX7@2|Bacteria,1NBVG@1224|Proteobacteria,1SW0Z@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	S	Phage tail assembly chaperone protein	-	-	-	-	-	-	-	-	-	-	-	-	Phage_tail_APC
amPh_8_00008	1415630.U771_15275	1.39E-62	203	"2CC5E@1|root,3345H@2|Bacteria,1N69Q@1224|Proteobacteria,1SI2A@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
amPh_8_00009	223283.PSPTO_2091	1.21E-38	140	"2AU51@1|root,31JRT@2|Bacteria,1QHIQ@1224|Proteobacteria,1TF7Y@1236|Gammaproteobacteria,1ZAAA@136849|Pseudomonas syringae group"	1236|Gammaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
amPh_8_00010	1415630.U771_15270	0	2041	"COG4733@1|root,COG4733@2|Bacteria,1MXXZ@1224|Proteobacteria,1RNFD@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	NT	"Phage-related protein, tail component"	-	-	-	-	-	-	-	-	-	-	-	-	"DUF1983,DUF3672,Phage-tail_3"
amPh_8_00011	321846.PS417_10190	9.75E-130	370	"COG4723@1|root,COG4723@2|Bacteria,1RD21@1224|Proteobacteria,1S1ZN@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	S	lambda tail assembly I	-	-	-	-	-	-	-	-	-	-	-	-	Lambda_tail_I
amPh_8_00012	1357272.AVEO02000062_gene282	4.98E-12	61.6	"COG0840@1|root,COG0840@2|Bacteria,1MU9B@1224|Proteobacteria,1RMH0@1236|Gammaproteobacteria,1Z5TU@136849|Pseudomonas syringae group"	1236|Gammaproteobacteria	NT	chemotaxis protein	-	-	-	ko:K03406	"ko02020,ko02030,map02020,map02030"	-	-	-	"ko00000,ko00001,ko02035"	-	-	-	"4HB_MCP_1,CHASE3,Cache_3-Cache_2,HAMP,MCPsignal,PAS_3"
amPh_8_00013	1282356.H045_07835	3.11E-159	456	"COG0840@1|root,COG0840@2|Bacteria,1MU9B@1224|Proteobacteria,1RMH0@1236|Gammaproteobacteria,1YMRP@136843|Pseudomonas fluorescens group"	1236|Gammaproteobacteria	NT	Methyl-accepting chemotaxis transducer sensory box protein	bdlA	-	-	ko:K03406	"ko02020,ko02030,map02020,map02030"	-	-	-	"ko00000,ko00001,ko02035"	-	-	-	"MCPsignal,PAS_3,PAS_4,PAS_9"
amPh_8_00014	1415630.U771_19775	2.51E-39	142	"COG0840@1|root,COG0840@2|Bacteria,1MU9B@1224|Proteobacteria,1RMH0@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	NT	"chemotaxis, protein"	bdlA	-	-	ko:K03406	"ko02020,ko02030,map02020,map02030"	-	-	-	"ko00000,ko00001,ko02035"	-	-	-	"MCPsignal,PAS_3,PAS_4,PAS_9"
amPh_8_00015	1117958.PE143B_0129450	1.22E-186	518	"COG0791@1|root,COG1310@1|root,COG0791@2|Bacteria,COG1310@2|Bacteria,1N05J@1224|Proteobacteria,1RPP6@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	M	NLP P60 protein	-	-	-	-	-	-	-	-	-	-	-	-	"NLPC_P60,Prok-JAB"
amPh_8_00016	216595.PFLU_2884	5.93E-186	516	"COG4672@1|root,COG4672@2|Bacteria,1N0JB@1224|Proteobacteria,1RNTC@1236|Gammaproteobacteria,1YTQX@136843|Pseudomonas fluorescens group"	1236|Gammaproteobacteria	S	Phage minor tail protein L	-	-	-	-	-	-	-	-	-	-	-	-	Phage_tail_L
amPh_8_00017	1415630.U771_15240	4.39E-82	242	"COG4718@1|root,COG4718@2|Bacteria,1NAD8@1224|Proteobacteria,1S9P4@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	S	Minor tail	-	-	-	-	-	-	-	-	-	-	-	-	Phage_min_tail
amPh_8_00018	1415630.U771_15235	6.45E-228	662	"COG5185@1|root,COG5185@2|Bacteria,1R2WJ@1224|Proteobacteria,1T5Z8@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	D	Prophage tail length tape measure protein	-	-	-	-	-	-	-	-	-	-	-	-	"TMP_2,Tape_meas_lam_C"
amPh_8_00019	216595.PFLU_2882	7.82E-307	865	"COG5185@1|root,COG5185@2|Bacteria,1QV8Y@1224|Proteobacteria,1T2AE@1236|Gammaproteobacteria,1YUI2@136843|Pseudomonas fluorescens group"	1236|Gammaproteobacteria	D	Prophage tail length tape measure protein	-	-	-	-	-	-	-	-	-	-	-	-	"TMP_2,Tape_meas_lam_C"
amPh_8_00020	1117958.PE143B_0129470	6.87E-48	154	"2EGMV@1|root,33AE0@2|Bacteria,1NIEM@1224|Proteobacteria,1SEXK@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	S	Phage related hypothetical protein (DUF1799)	-	-	-	-	-	-	-	-	-	-	-	-	DUF1799
amPh_8_00021	321846.PS417_10140	1.55E-50	163	"2C61C@1|root,3481T@2|Bacteria,1NQEF@1224|Proteobacteria"	1224|Proteobacteria	S	Phage tail assembly chaperone	-	-	-	-	-	-	-	-	-	-	-	-	Phage_TAC_4
amPh_8_00022	686578.AFFX01000004_gene3952	3.66E-19	85.9	"COG5492@1|root,COG5492@2|Bacteria,1RDB5@1224|Proteobacteria,1S2P9@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	N	"Phage tail tube protein, TTP"	-	-	-	-	-	-	-	-	-	-	-	-	Phage_tail_3
amPh_8_00023	1357279.N018_13310	2.15E-23	96.3	"COG5492@1|root,COG5492@2|Bacteria,1RDB5@1224|Proteobacteria,1S2P9@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	N	"Phage tail tube protein, TTP"	-	-	-	-	-	-	-	-	-	-	-	-	Phage_tail_3
amPh_8_00024	1117958.PE143B_0129485	1.88E-28	108	"2DNVE@1|root,32ZC4@2|Bacteria,1N8IA@1224|Proteobacteria"	1224|Proteobacteria	S	Bacteriophage related domain of unknown function	-	-	-	-	-	-	-	-	-	-	-	-	DUF4128
amPh_8_00026	216595.PFLU_2875	8.43E-56	175	"2DXF9@1|root,344RV@2|Bacteria,1P2HA@1224|Proteobacteria,1SRT9@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
amPh_8_00027	216595.PFLU_2874	1.65E-28	104	"2B21U@1|root,31UIP@2|Bacteria,1QSEA@1224|Proteobacteria,1RVTZ@1236|Gammaproteobacteria,1YUDG@136843|Pseudomonas fluorescens group"	1236|Gammaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	HeH
amPh_8_00028	1415630.U771_15185	3.29E-77	241	"2BZ9Z@1|root,2Z97E@2|Bacteria,1RD7Q@1224|Proteobacteria,1S06R@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
amPh_8_00029	216595.PFLU_2872	2.18E-59	196	"28IWE@1|root,2Z8UQ@2|Bacteria,1PS44@1224|Proteobacteria,1RRB1@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
amPh_90_00001	1502852.FG94_04971	2.82E-43	150	"2EIH4@1|root,33C8G@2|Bacteria,1NH5U@1224|Proteobacteria,2VYBU@28216|Betaproteobacteria"	28216|Betaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
amPh_90_00002	1005048.CFU_3371	9.44E-20	81.3	"29VRM@1|root,30H96@2|Bacteria,1PXEI@1224|Proteobacteria,2WCV7@28216|Betaproteobacteria,4789H@75682|Oxalobacteraceae"	28216|Betaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
amPh_90_00005	1349767.GJA_1444	2.34E-64	206	"COG2932@1|root,COG3093@1|root,COG2932@2|Bacteria,COG3093@2|Bacteria,1N4SP@1224|Proteobacteria,2VVET@28216|Betaproteobacteria,4779I@75682|Oxalobacteraceae"	28216|Betaproteobacteria	K	Peptidase S24-like	-	-	-	-	-	-	-	-	-	-	-	-	"HTH_3,Peptidase_S24"
amPh_90_00011	1502852.FG94_04980	8.14E-63	207	"COG3756@1|root,COG3756@2|Bacteria,1RFD3@1224|Proteobacteria,2VWCR@28216|Betaproteobacteria,4774S@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Protein of unknown function (DUF1376)	-	-	-	-	-	-	-	-	-	-	-	-	DUF1376
amPh_90_00012	1502852.FG94_04981	1.58E-241	673	"COG0305@1|root,COG0305@2|Bacteria,1PVCG@1224|Proteobacteria,2WB7S@28216|Betaproteobacteria,476DX@75682|Oxalobacteraceae"	28216|Betaproteobacteria	L	DnaB-like helicase N terminal domain	-	-	3.6.4.12	ko:K02314	"ko03030,ko04112,map03030,map04112"	-	-	-	"ko00000,ko00001,ko01000,ko03032"	-	-	-	"DnaB,DnaB_C"
amPh_90_00013	1502852.FG94_04982	1.92E-185	523	"COG4974@1|root,COG4974@2|Bacteria"	2|Bacteria	L	Belongs to the 'phage' integrase family	-	-	-	ko:K04763	-	-	-	-	"ko00000,ko03036"	-	-	-	"Phage_int_SAM_5,Phage_integrase"
amPh_90_00015	1349767.GJA_3943	2.34E-39	137	"2BNG0@1|root,32H3X@2|Bacteria,1PX82@1224|Proteobacteria,2WCQJ@28216|Betaproteobacteria,4782H@75682|Oxalobacteraceae"	28216|Betaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
amPh_90_00017	93220.LV28_18970	7.12E-24	96.3	"COG1403@1|root,COG1403@2|Bacteria,1NARE@1224|Proteobacteria,2VW97@28216|Betaproteobacteria"	28216|Betaproteobacteria	L	HNH nucleases	-	-	-	-	-	-	-	-	-	-	-	-	HNH
amPh_90_00018	1207076.ALAT01000161_gene3328	1.09E-23	95.9	"COG3747@1|root,COG3747@2|Bacteria,1NB8B@1224|Proteobacteria,1ST22@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	L	phage terminase small subunit	-	-	-	-	-	-	-	-	-	-	-	-	-
amPh_90_00019	1492922.GY26_16080	1.48E-222	634	"COG4626@1|root,COG4626@2|Bacteria,1MW7K@1224|Proteobacteria,1RP8Z@1236|Gammaproteobacteria,1J8Y8@118884|unclassified Gammaproteobacteria"	1236|Gammaproteobacteria	S	Phage Terminase	-	-	-	-	-	-	-	-	-	-	-	-	Terminase_1
