query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
janth_50_00002	29581.BW37_00198	1.13E-245	675	"COG4695@1|root,COG4695@2|Bacteria,1MWA5@1224|Proteobacteria,2VNDU@28216|Betaproteobacteria,4723I@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Phage portal protein	-	-	-	-	-	-	-	-	-	-	-	-	Phage_portal
janth_50_00003	29581.BW37_00197	0	1269	"COG4373@1|root,COG4373@2|Bacteria,1MXYV@1224|Proteobacteria,2VJG0@28216|Betaproteobacteria,472BT@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Terminase RNaseH-like domain	-	-	-	-	-	-	-	-	-	-	-	-	"Terminase_5,Terminase_6,Terminase_6C"
janth_50_00004	29581.BW37_00196	2.74E-170	477	"2CAV1@1|root,2ZBY8@2|Bacteria,1RAGI@1224|Proteobacteria,2VQQU@28216|Betaproteobacteria,4741V@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Phage capsid scaffolding protein (GPO) serine peptidase	-	-	-	-	-	-	-	-	-	-	-	-	Phage_GPO
janth_50_00005	29581.BW37_00195	2.99E-226	625	"2CCQ9@1|root,2Z7HY@2|Bacteria,1MUWR@1224|Proteobacteria,2VJTE@28216|Betaproteobacteria,472SA@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	"Phage major capsid protein, P2 family"	-	-	-	-	-	-	-	-	-	-	-	-	Phage_cap_P2
janth_50_00006	29581.BW37_00194	2.00E-153	432	"2DKUP@1|root,30DH1@2|Bacteria,1RDUB@1224|Proteobacteria,2VTDJ@28216|Betaproteobacteria,4746A@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Phage small terminase subunit	-	-	-	-	-	-	-	-	-	-	-	-	Phage_term_smal
janth_50_00007	29581.BW37_00193	2.32E-105	305	"2CM6Y@1|root,32SDV@2|Bacteria,1N0DS@1224|Proteobacteria,2VUG9@28216|Betaproteobacteria,474PE@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Phage head completion protein (GPL)	-	-	-	-	-	-	-	-	-	-	-	-	Phage_GPL
janth_50_00008	29581.BW37_00192	1.21E-35	121	"COG5004@1|root,COG5004@2|Bacteria,1N81H@1224|Proteobacteria,2VWMM@28216|Betaproteobacteria,4756I@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Phage Tail Protein X	-	-	-	-	-	-	-	-	-	-	-	-	Phage_tail_X
janth_50_00009	29581.BW37_00191	8.52E-83	244	"2EBIF@1|root,30TYD@2|Bacteria,1Q9C7@1224|Proteobacteria,2WCJ9@28216|Betaproteobacteria,477RM@75682|Oxalobacteraceae"	28216|Betaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_50_00010	29581.BW37_00190	1.17E-124	355	"COG3926@1|root,COG3926@2|Bacteria,1MVXW@1224|Proteobacteria"	1224|Proteobacteria	M	secretion activating protein	-	-	-	-	-	-	-	-	-	-	-	-	"Glyco_hydro_108,PG_binding_3"
janth_50_00011	29581.BW37_00189	9.88E-91	268	"2EIQP@1|root,33CG3@2|Bacteria,1NI9D@1224|Proteobacteria,2WB7T@28216|Betaproteobacteria,4757E@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Bacteriophage Rz lysis protein	-	-	-	-	-	-	-	-	-	-	-	-	Phage_lysis
janth_50_00012	29581.BW37_00188	4.78E-110	317	"2CBI4@1|root,32RTF@2|Bacteria,1MZ82@1224|Proteobacteria,2VVJ6@28216|Betaproteobacteria,474KJ@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	P2 phage tail completion protein R (GpR)	-	-	-	-	-	-	-	-	-	-	-	-	P2_Phage_GpR
janth_50_00013	29581.BW37_02484	5.38E-90	265	"COG5005@1|root,COG5005@2|Bacteria,1MZCV@1224|Proteobacteria,2VUUR@28216|Betaproteobacteria,474J8@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Phage virion morphogenesis family	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_50_00015	29581.BW37_00185	3.41E-136	387	"COG4540@1|root,COG4540@2|Bacteria,1N2WK@1224|Proteobacteria,2VV8T@28216|Betaproteobacteria,474IT@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	"Type VI secretion system, phage-baseplate injector"	-	-	-	-	-	-	-	-	-	-	-	-	Phage_base_V
janth_50_00016	29581.BW37_00183	4.48E-187	523	"COG3948@1|root,COG3948@2|Bacteria,1MUFF@1224|Proteobacteria,2VQAF@28216|Betaproteobacteria,474FM@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Baseplate J-like protein	-	-	-	-	-	-	-	-	-	-	-	-	Baseplate_J
janth_50_00017	29581.BW37_00182	9.17E-150	421	"COG4385@1|root,COG4385@2|Bacteria,1NZST@1224|Proteobacteria,2VQX4@28216|Betaproteobacteria,474X4@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Phage tail protein (Tail_P2_I)	-	-	-	-	-	-	-	-	-	-	-	-	Tail_P2_I
janth_50_00019	29581.BW37_00181	2.34E-99	324	"COG5301@1|root,COG5301@2|Bacteria,1MWNN@1224|Proteobacteria,2VSW5@28216|Betaproteobacteria,478VT@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Phage tail-collar fibre protein	-	-	-	-	-	-	-	-	-	-	-	-	"Collar,DUF3751"
janth_50_00021	29581.BW37_00179	9.03E-277	757	"COG3497@1|root,COG3497@2|Bacteria,1MW1V@1224|Proteobacteria,2VHUW@28216|Betaproteobacteria,47380@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Phage tail sheath C-terminal domain	-	-	-	ko:K06907	-	-	-	-	ko00000	-	-	-	"Phage_sheath_1,Phage_sheath_1C"
janth_50_00022	29581.BW37_00178	5.26E-106	307	"COG3498@1|root,COG3498@2|Bacteria,1Q8HB@1224|Proteobacteria,2VS7R@28216|Betaproteobacteria,4743F@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Phage tail tube protein FII	-	-	-	ko:K06908	-	-	-	-	ko00000	-	-	-	Phage_tube
janth_50_00023	29581.BW37_00177	3.14E-57	178	"2E3XV@1|root,32YUV@2|Bacteria,1N720@1224|Proteobacteria,2VW8H@28216|Betaproteobacteria,474ZY@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	"Phage tail assembly chaperone proteins, E, or 41 or 14"	-	-	-	-	-	-	-	-	-	-	-	-	Phage_TAC_7
janth_50_00024	29581.BW37_00175	0	1356	"COG4942@1|root,COG4942@2|Bacteria,1QTW5@1224|Proteobacteria,2WGFW@28216|Betaproteobacteria,4739E@75682|Oxalobacteraceae"	28216|Betaproteobacteria	D	peptidase	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_50_00025	29581.BW37_00174	2.13E-128	366	"COG3499@1|root,COG3499@2|Bacteria,1MZJ7@1224|Proteobacteria,2VU06@28216|Betaproteobacteria,474D1@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Phage P2 GpU	-	-	-	ko:K06906	-	-	-	-	ko00000	-	-	-	Phage_P2_GpU
janth_50_00026	29581.BW37_00173	4.25E-289	791	"COG3500@1|root,COG3500@2|Bacteria,1MXT8@1224|Proteobacteria,2VN6E@28216|Betaproteobacteria,4731R@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Phage late control gene D protein (GPD)	-	-	-	ko:K06905	-	-	-	-	ko00000	-	-	-	Phage_GPD
janth_50_00027	1005048.CFU_0992	2.04E-108	321	"2EAV9@1|root,334WR@2|Bacteria,1P4U3@1224|Proteobacteria"	1224|Proteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_50_00028	1005048.CFU_0991	9.39E-170	485	"28P53@1|root,2ZC07@2|Bacteria,1RAD6@1224|Proteobacteria,2W5FB@28216|Betaproteobacteria"	28216|Betaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_50_00030	342113.DM82_3324	2.24E-16	72.8	"294YY@1|root,2ZSBU@2|Bacteria,1P5P0@1224|Proteobacteria,2W5Z8@28216|Betaproteobacteria,1KB3E@119060|Burkholderiaceae"	28216|Betaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_50_00031	292.DM42_1834	5.59E-13	63.9	"2EQVB@1|root,33IF4@2|Bacteria,1NQE1@1224|Proteobacteria,2W5RH@28216|Betaproteobacteria,1KBD3@119060|Burkholderiaceae"	28216|Betaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_50_00032	29581.BW37_00168	2.14E-57	177	"2EGNF@1|root,33AEK@2|Bacteria,1NGZW@1224|Proteobacteria,2VXY5@28216|Betaproteobacteria,4754B@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Ogr/Delta-like zinc finger	-	-	-	-	-	-	-	-	-	-	-	-	Ogr_Delta
janth_50_00035	29581.BW37_00165	1.15E-75	226	"29MFM@1|root,308DH@2|Bacteria,1PXDW@1224|Proteobacteria,2WCUU@28216|Betaproteobacteria,4788T@75682|Oxalobacteraceae"	28216|Betaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_50_00036	29581.BW37_00164	0	1135	"28HIF@1|root,2Z7TX@2|Bacteria,1MY24@1224|Proteobacteria,2VM3H@28216|Betaproteobacteria,4761Y@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Bacteriophage replication gene A protein (GPA)	-	-	-	-	-	-	-	-	-	-	-	-	Phage_GPA
janth_51_00001	392499.Swit_1316	1.93E-76	270	"COG2199@1|root,COG3292@1|root,COG3292@2|Bacteria,COG3706@2|Bacteria,1MZV7@1224|Proteobacteria,2UCM5@28211|Alphaproteobacteria,2KCKD@204457|Sphingomonadales"	204457|Sphingomonadales	T	diguanylate cyclase	-	-	-	-	-	-	-	-	-	-	-	-	GGDEF
janth_51_00002	1395571.TMS3_0109300	5.26E-50	193	"COG4191@1|root,COG4191@2|Bacteria,1RCM9@1224|Proteobacteria,1RN52@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	T	Signal transduction histidine kinase	-	-	-	-	-	-	-	-	-	-	-	-	"HATPase_c,HisKA"
janth_5_00001	312153.Pnuc_0704	3.91E-55	177	"COG1974@1|root,COG1974@2|Bacteria,1MW80@1224|Proteobacteria,2VS2C@28216|Betaproteobacteria,1KAAJ@119060|Burkholderiaceae"	28216|Betaproteobacteria	KT	Belongs to the peptidase S24 family	-	-	3.4.21.88	"ko:K01356,ko:K03503"	-	M00729	-	-	"ko00000,ko00002,ko01000,ko01002,ko03400"	-	-	-	Peptidase_S24
janth_5_00002	29581.BW37_00200	5.02E-85	254	"COG2135@1|root,COG2135@2|Bacteria,1RFZU@1224|Proteobacteria,2VQDU@28216|Betaproteobacteria,477BF@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	SOS response associated peptidase (SRAP)	-	-	-	-	-	-	-	-	-	-	-	-	SRAP
janth_5_00004	1458275.AZ34_11785	4.46E-151	429	"COG0338@1|root,COG0338@2|Bacteria,1P85S@1224|Proteobacteria,2VKN7@28216|Betaproteobacteria,4ABZW@80864|Comamonadaceae"	28216|Betaproteobacteria	L	D12 class N6 adenine-specific DNA methyltransferase	-	-	2.1.1.72	ko:K06223	"ko03430,map03430"	-	-	-	"ko00000,ko00001,ko01000,ko02048,ko03032,ko03400"	-	-	-	MethyltransfD12
janth_5_00006	1144319.PMI16_00557	5.18E-56	184	"COG3179@1|root,COG3179@2|Bacteria,1RC1P@1224|Proteobacteria,2VUZC@28216|Betaproteobacteria,4775J@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Chitinase class I	-	-	-	ko:K03791	-	-	-	-	ko00000	-	GH19	-	Glyco_hydro_19
janth_5_00010	1005048.CFU_3361	0	1236	"COG4733@1|root,COG4733@2|Bacteria,1PG9M@1224|Proteobacteria,2W1MG@28216|Betaproteobacteria,4782D@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	cellulase activity	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_5_00014	1005048.CFU_3362	1.09E-174	537	"COG1196@1|root,COG5280@1|root,COG1196@2|Bacteria,COG5280@2|Bacteria,1R240@1224|Proteobacteria"	1224|Proteobacteria	D	Phage tail tape measure protein TP901	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_5_00016	398578.Daci_1641	4.80E-10	60.1	"297VX@1|root,2ZV2H@2|Bacteria,1PB9P@1224|Proteobacteria,2W532@28216|Betaproteobacteria,4AIJB@80864|Comamonadaceae"	28216|Betaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_5_00017	398578.Daci_1640	9.74E-64	204	"2E1CQ@1|root,32WS8@2|Bacteria,1N25E@1224|Proteobacteria,2VUPW@28216|Betaproteobacteria,4AGDI@80864|Comamonadaceae"	28216|Betaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Phage_tail_3
janth_5_00019	398578.Daci_1638	1.09E-28	109	"2EP8Q@1|root,33GVG@2|Bacteria,1PWD5@1224|Proteobacteria,2WBXX@28216|Betaproteobacteria,4AIIG@80864|Comamonadaceae"	28216|Betaproteobacteria	S	"TIGRFAM phage protein, HK97 gp10 family"	-	-	-	-	-	-	-	-	-	-	-	-	HK97-gp10_like
janth_5_00023	342113.DM82_1138	9.70E-129	385	"COG4653@1|root,COG4653@2|Bacteria,1MYMH@1224|Proteobacteria,2VNUG@28216|Betaproteobacteria,1K371@119060|Burkholderiaceae"	28216|Betaproteobacteria	S	Phage capsid family	-	-	-	-	-	-	-	-	-	-	-	-	Phage_capsid
janth_5_00024	573.JG24_10985	2.97E-72	226	"COG3740@1|root,COG3740@2|Bacteria,1N2D8@1224|Proteobacteria,1S089@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	S	Prohead protease	-	-	-	ko:K06904	-	-	-	-	ko00000	-	-	-	Peptidase_S78
janth_5_00025	571.MC52_01410	1.50E-145	428	"COG4695@1|root,COG4695@2|Bacteria,1MUP5@1224|Proteobacteria,1RPB0@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	S	portal protein	-	-	-	-	-	-	-	-	-	-	-	-	Phage_portal
janth_5_00026	940282.CADQ01000042_gene690	4.36E-194	563	"COG4626@1|root,COG4626@2|Bacteria,1MW7K@1224|Proteobacteria,2TSDW@28211|Alphaproteobacteria,2JYGZ@204441|Rhodospirillales"	204441|Rhodospirillales	S	Phage Terminase	-	-	-	-	-	-	-	-	-	-	-	-	Terminase_1
janth_5_00027	882.DVU_1504	2.83E-25	102	"COG3747@1|root,COG3747@2|Bacteria,1RBBT@1224|Proteobacteria,42MD1@68525|delta/epsilon subdivisions,2WKZF@28221|Deltaproteobacteria,2MCYR@213115|Desulfovibrionales"	28221|Deltaproteobacteria	L	"Phage terminase, small subunit"	-	-	-	-	-	-	-	-	-	-	-	-	Terminase_4
janth_5_00028	1121324.CLIT_8c00820	2.94E-42	142	"COG1403@1|root,COG1403@2|Bacteria,1V9Y6@1239|Firmicutes,25DN2@186801|Clostridia"	186801|Clostridia	L	HNH endonuclease	-	-	-	ko:K07451	-	-	-	-	"ko00000,ko01000,ko02048"	-	-	-	HNH
janth_5_00029	1500894.JQNN01000001_gene3106	3.67E-64	208	"2FIAZ@1|root,34A3B@2|Bacteria,1P0XR@1224|Proteobacteria,2W3XZ@28216|Betaproteobacteria"	28216|Betaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_5_00032	1157708.KB907451_gene5039	1.96E-97	323	"COG3378@1|root,COG3378@2|Bacteria,1QVIS@1224|Proteobacteria,2VPDW@28216|Betaproteobacteria"	28216|Betaproteobacteria	S	"Phage plasmid primase, P4 family domain protein"	-	-	-	ko:K06919	-	-	-	-	ko00000	-	-	-	-
janth_5_00034	1005048.CFU_3370	2.31E-54	175	"2DN3Q@1|root,32VCR@2|Bacteria,1PXGY@1224|Proteobacteria,2WCWT@28216|Betaproteobacteria,478BS@75682|Oxalobacteraceae"	28216|Betaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_5_00035	1349767.GJA_3944	3.78E-71	224	"COG2932@1|root,COG2932@2|Bacteria,1N4SP@1224|Proteobacteria,2VVET@28216|Betaproteobacteria,4779I@75682|Oxalobacteraceae"	28216|Betaproteobacteria	K	Peptidase S24-like	-	-	-	-	-	-	-	-	-	-	-	-	Peptidase_S24
janth_5_00039	1266925.JHVX01000006_gene2041	3.45E-67	240	"COG1475@1|root,COG1475@2|Bacteria,1RBCD@1224|Proteobacteria,2VQCK@28216|Betaproteobacteria"	28216|Betaproteobacteria	K	Belongs to the ParB family	-	-	-	-	-	-	-	-	-	-	-	-	ParBc
janth_5_00040	1397284.AYMN01000049_gene1002	3.03E-33	125	"2DPEC@1|root,331RJ@2|Bacteria"	2|Bacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_5_00042	1286093.C266_17531	1.83E-26	99	"2BKUU@1|root,32FB6@2|Bacteria,1PX30@1224|Proteobacteria,2WCKG@28216|Betaproteobacteria,1KAK5@119060|Burkholderiaceae"	28216|Betaproteobacteria	S	Domain of unknown function (DUF4224)	-	-	-	-	-	-	-	-	-	-	-	-	DUF4224
janth_5_00043	1192124.LIG30_2099	2.28E-158	458	"COG4974@1|root,COG4974@2|Bacteria,1QZNQ@1224|Proteobacteria,2WHMZ@28216|Betaproteobacteria,1K9KS@119060|Burkholderiaceae"	28216|Betaproteobacteria	L	Belongs to the 'phage' integrase family	-	-	-	-	-	-	-	-	-	-	-	-	Phage_integrase
janth_6_00003	267608.RSc1655	4.92E-102	310	"COG0582@1|root,COG0582@2|Bacteria,1NWGS@1224|Proteobacteria,2VKWM@28216|Betaproteobacteria,1K96C@119060|Burkholderiaceae"	28216|Betaproteobacteria	L	Belongs to the 'phage' integrase family	-	-	-	-	-	-	-	-	-	-	-	-	Phage_integrase
janth_6_00004	396588.Tgr7_2802	1.29E-27	112	"COG3385@1|root,COG3385@2|Bacteria,1MVRM@1224|Proteobacteria,1RRFT@1236|Gammaproteobacteria,1WY2W@135613|Chromatiales"	135613|Chromatiales	L	COG3385 FOG Transposase and inactivated derivatives	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_6_00005	1408444.JHYC01000008_gene1377	2.60E-76	246	"COG1835@1|root,COG1835@2|Bacteria,1NWQN@1224|Proteobacteria"	1224|Proteobacteria	I	Acyltransferase family	-	-	-	-	-	-	-	-	-	-	-	-	Acyl_transf_3
janth_6_00007	29581.BW37_00199	7.27E-42	137	"28QMN@1|root,2ZD3B@2|Bacteria,1P9VE@1224|Proteobacteria,2W5RQ@28216|Betaproteobacteria,4783J@75682|Oxalobacteraceae"	28216|Betaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_6_00008	29581.BW37_00198	4.92E-129	373	"COG4695@1|root,COG4695@2|Bacteria,1MWA5@1224|Proteobacteria,2VNDU@28216|Betaproteobacteria,4723I@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Phage portal protein	-	-	-	-	-	-	-	-	-	-	-	-	Phage_portal
janth_6_00009	29581.BW37_00195	7.16E-38	135	"2CCQ9@1|root,2Z7HY@2|Bacteria,1MUWR@1224|Proteobacteria,2VJTE@28216|Betaproteobacteria,472SA@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	"Phage major capsid protein, P2 family"	-	-	-	-	-	-	-	-	-	-	-	-	Phage_cap_P2
janth_6_00010	29581.BW37_00194	2.73E-151	427	"2DKUP@1|root,30DH1@2|Bacteria,1RDUB@1224|Proteobacteria,2VTDJ@28216|Betaproteobacteria,4746A@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Phage small terminase subunit	-	-	-	-	-	-	-	-	-	-	-	-	Phage_term_smal
janth_6_00011	29581.BW37_00193	1.63E-105	305	"2CM6Y@1|root,32SDV@2|Bacteria,1N0DS@1224|Proteobacteria,2VUG9@28216|Betaproteobacteria,474PE@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Phage head completion protein (GPL)	-	-	-	-	-	-	-	-	-	-	-	-	Phage_GPL
janth_6_00012	29581.BW37_00192	5.30E-44	142	"COG5004@1|root,COG5004@2|Bacteria,1N81H@1224|Proteobacteria,2VWMM@28216|Betaproteobacteria,4756I@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Phage Tail Protein X	-	-	-	-	-	-	-	-	-	-	-	-	Phage_tail_X
janth_6_00013	29581.BW37_00191	2.01E-81	241	"2EBIF@1|root,30TYD@2|Bacteria,1Q9C7@1224|Proteobacteria,2WCJ9@28216|Betaproteobacteria,477RM@75682|Oxalobacteraceae"	28216|Betaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_6_00014	29581.BW37_00190	1.79E-119	342	"COG3926@1|root,COG3926@2|Bacteria,1MVXW@1224|Proteobacteria"	1224|Proteobacteria	M	secretion activating protein	-	-	-	-	-	-	-	-	-	-	-	-	"Glyco_hydro_108,PG_binding_3"
janth_6_00015	29581.BW37_00189	1.75E-86	258	"2EIQP@1|root,33CG3@2|Bacteria,1NI9D@1224|Proteobacteria,2WB7T@28216|Betaproteobacteria,4757E@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Bacteriophage Rz lysis protein	-	-	-	-	-	-	-	-	-	-	-	-	Phage_lysis
janth_6_00016	29581.BW37_00188	1.43E-111	320	"2CBI4@1|root,32RTF@2|Bacteria,1MZ82@1224|Proteobacteria,2VVJ6@28216|Betaproteobacteria,474KJ@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	P2 phage tail completion protein R (GpR)	-	-	-	-	-	-	-	-	-	-	-	-	P2_Phage_GpR
janth_6_00017	29581.BW37_02484	4.90E-82	245	"COG5005@1|root,COG5005@2|Bacteria,1MZCV@1224|Proteobacteria,2VUUR@28216|Betaproteobacteria,474J8@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Phage virion morphogenesis family	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_6_00018	1442599.JAAN01000045_gene2777	1.05E-59	235	"COG3209@1|root,COG3209@2|Bacteria,1MVV1@1224|Proteobacteria,1RP75@1236|Gammaproteobacteria,1X4CP@135614|Xanthomonadales"	135614|Xanthomonadales	M	RHS Repeat	-	-	-	-	-	-	-	-	-	-	-	-	RHS_repeat
janth_6_00020	29581.BW37_00185	8.40E-136	387	"COG4540@1|root,COG4540@2|Bacteria,1N2WK@1224|Proteobacteria,2VV8T@28216|Betaproteobacteria,474IT@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	"Type VI secretion system, phage-baseplate injector"	-	-	-	-	-	-	-	-	-	-	-	-	Phage_base_V
janth_6_00021	1005048.CFU_1008	6.58E-51	163	"COG3628@1|root,COG3628@2|Bacteria,1N7WS@1224|Proteobacteria,2VVVK@28216|Betaproteobacteria,474V5@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Gene 25-like lysozyme	gpW	-	-	ko:K06903	-	-	-	-	ko00000	-	-	-	GPW_gp25
janth_6_00022	1530085.A0A077K9X9_9CAUD	4.06E-114	338	"4QAMU@10239|Viruses,4QPEV@28883|Caudovirales,4QI0J@10662|Myoviridae"	10662|Myoviridae	S	Baseplate J-like protein	-	"GO:0005575,GO:0019012,GO:0044423,GO:0098015,GO:0098025"	-	-	-	-	-	-	-	-	-	-	-
janth_6_00023	1530085.A0A077KER5_9CAUD	3.15E-70	221	"4QBSC@10239|Viruses,4QRAQ@28883|Caudovirales,4QI5R@10662|Myoviridae"	10662|Myoviridae	S	Phage tail protein (Tail_P2_I)	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_6_00024	1175306.GWL_34700	2.18E-58	216	"COG5301@1|root,COG5301@2|Bacteria,1MWNN@1224|Proteobacteria,2VSW5@28216|Betaproteobacteria"	28216|Betaproteobacteria	S	Phage tail-collar fibre protein	-	-	-	-	-	-	-	-	-	-	-	-	"Collar,DUF3751"
janth_6_00025	29581.BW37_00179	1.35E-251	698	"COG3497@1|root,COG3497@2|Bacteria,1MW1V@1224|Proteobacteria,2VHUW@28216|Betaproteobacteria,47380@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Phage tail sheath C-terminal domain	-	-	-	ko:K06907	-	-	-	-	ko00000	-	-	-	"Phage_sheath_1,Phage_sheath_1C"
janth_6_00029	272559.BF9343_1168	2.83E-165	484	"29WY0@1|root,30IK6@2|Bacteria,4NYMU@976|Bacteroidetes"	976|Bacteroidetes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_6_00030	1198452.Jab_2c01550	9.18E-38	129	"COG2916@1|root,COG2916@2|Bacteria"	2|Bacteria	S	protein dimerization activity	-	-	-	"ko:K03746,ko:K20552"	"ko02020,ko02024,map02020,map02024"	-	-	-	"ko00000,ko00001,ko03036,ko03400"	-	-	-	Histone_HNS
janth_6_00035	883126.HMPREF9710_00737	3.46E-156	461	"COG1680@1|root,COG1680@2|Bacteria,1MVPR@1224|Proteobacteria,2VMB2@28216|Betaproteobacteria,47743@75682|Oxalobacteraceae"	28216|Betaproteobacteria	V	Beta-lactamase	-	-	-	-	-	-	-	-	-	-	-	-	Beta-lactamase
janth_6_00037	883126.HMPREF9710_04979	1.08E-105	320	"COG0793@1|root,COG0793@2|Bacteria,1RGID@1224|Proteobacteria,2WE5M@28216|Betaproteobacteria,4771T@75682|Oxalobacteraceae"	28216|Betaproteobacteria	M	N-terminal domain of Peptidase_S41 in eukaryotic IRBP	-	-	-	-	-	-	-	-	-	-	-	-	"Peptidase_S41,Peptidase_S41_N"
janth_6_00038	1454004.AW11_03424	6.18E-47	163	"COG4271@1|root,COG4271@2|Bacteria,1RHKG@1224|Proteobacteria,2VV37@28216|Betaproteobacteria"	28216|Betaproteobacteria	K	nucleotide-binding protein containing TIR -like domain	-	-	-	-	-	-	-	-	-	-	-	-	TIR-like
janth_6_00040	1095769.CAHF01000022_gene343	1.15E-19	86.3	"COG2320@1|root,COG2320@2|Bacteria,1N3ZU@1224|Proteobacteria,2VUDF@28216|Betaproteobacteria,47566@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Catalyzes the phosphorylation of the 3'-hydroxyl group of dephosphocoenzyme A to form coenzyme A	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_6_00044	883126.HMPREF9710_02974	2.35E-39	135	"2DSZQ@1|root,33I3A@2|Bacteria,1NITP@1224|Proteobacteria,2VYWD@28216|Betaproteobacteria"	28216|Betaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_6_00045	944435.AXAJ01000012_gene2927	3.21E-173	495	"COG0582@1|root,COG0582@2|Bacteria,1PFCK@1224|Proteobacteria,2W21E@28216|Betaproteobacteria,1KCV4@119060|Burkholderiaceae"	28216|Betaproteobacteria	L	Phage integrase family	-	-	-	-	-	-	-	-	-	-	-	-	Phage_integrase
janth_6_00046	85643.Tmz1t_2797	4.12E-104	343	"COG3378@1|root,COG3378@2|Bacteria,1MV7I@1224|Proteobacteria,2WEHB@28216|Betaproteobacteria,2KZ99@206389|Rhodocyclales"	206389|Rhodocyclales	S	Phage plasmid primase P4 family	-	-	-	ko:K06919	-	-	-	-	ko00000	-	-	-	-
